starttime	seconds	ctime	dtime	ttime	wait
Wed Mar 14 14:51:10 2012	1331733070	1	16	17	15
Wed Mar 14 14:51:10 2012	1331733070	1	16	17	16
Wed Mar 14 14:51:10 2012	1331733070	1	16	17	16
Wed Mar 14 14:51:10 2012	1331733070	1	17	17	16
Wed Mar 14 14:51:10 2012	1331733070	1	17	18	17
Wed Mar 14 14:51:10 2012	1331733070	1	17	18	17
Wed Mar 14 14:51:10 2012	1331733070	11	7	18	7
Wed Mar 14 14:51:10 2012	1331733070	1	17	18	17
Wed Mar 14 14:51:10 2012	1331733070	1	18	19	18
Wed Mar 14 14:51:10 2012	1331733070	1	18	19	18
Wed Mar 14 14:51:10 2012	1331733070	0	19	19	19
Wed Mar 14 14:51:10 2012	1331733070	1	19	19	19
Wed Mar 14 14:51:10 2012	1331733070	1	19	20	19
Wed Mar 14 14:51:10 2012	1331733070	1	19	20	19
Wed Mar 14 14:51:10 2012	1331733070	1	19	20	19
Wed Mar 14 14:51:12 2012	1331733072	0	20	20	20
Wed Mar 14 14:51:12 2012	1331733072	0	20	20	20
Wed Mar 14 14:51:12 2012	1331733072	0	20	20	20
Wed Mar 14 14:51:10 2012	1331733070	1	19	20	19
Wed Mar 14 14:51:12 2012	1331733072	0	20	20	20
Wed Mar 14 14:51:10 2012	1331733070	0	20	20	20
Wed Mar 14 14:51:12 2012	1331733072	0	20	20	20
Wed Mar 14 14:51:12 2012	1331733072	0	20	20	20
Wed Mar 14 14:51:12 2012	1331733072	0	20	20	20
Wed Mar 14 14:51:10 2012	1331733070	1	19	20	19
Wed Mar 14 14:51:12 2012	1331733072	0	20	20	20
Wed Mar 14 14:51:10 2012	1331733070	1	20	20	20
Wed Mar 14 14:51:12 2012	1331733072	0	20	20	20
Wed Mar 14 14:51:12 2012	1331733072	0	20	20	20
Wed Mar 14 14:51:12 2012	1331733072	0	20	21	20
Wed Mar 14 14:51:12 2012	1331733072	0	21	21	20
Wed Mar 14 14:51:10 2012	1331733070	1	20	21	20
Wed Mar 14 14:51:12 2012	1331733072	0	21	21	21
Wed Mar 14 14:51:12 2012	1331733072	0	21	21	20
Wed Mar 14 14:51:12 2012	1331733072	0	21	21	21
Wed Mar 14 14:51:12 2012	1331733072	0	21	21	21
Wed Mar 14 14:51:10 2012	1331733070	1	20	21	20
Wed Mar 14 14:51:12 2012	1331733072	0	21	21	21
Wed Mar 14 14:51:10 2012	1331733070	0	21	21	21
Wed Mar 14 14:51:10 2012	1331733070	0	21	21	21
Wed Mar 14 14:51:12 2012	1331733072	0	21	21	21
Wed Mar 14 14:51:10 2012	1331733070	0	21	21	21
Wed Mar 14 14:51:10 2012	1331733070	0	21	21	21
Wed Mar 14 14:51:10 2012	1331733070	0	21	21	21
Wed Mar 14 14:51:10 2012	1331733070	1	20	21	20
Wed Mar 14 14:51:10 2012	1331733070	0	21	21	21
Wed Mar 14 14:51:10 2012	1331733070	0	21	21	21
Wed Mar 14 14:51:10 2012	1331733070	0	21	21	21
Wed Mar 14 14:51:10 2012	1331733070	0	21	21	21
Wed Mar 14 14:51:12 2012	1331733072	0	21	21	21
Wed Mar 14 14:51:10 2012	1331733070	0	21	21	21
Wed Mar 14 14:51:12 2012	1331733072	0	21	21	21
Wed Mar 14 14:51:10 2012	1331733070	1	20	21	20
Wed Mar 14 14:51:10 2012	1331733070	1	21	21	20
Wed Mar 14 14:51:12 2012	1331733072	0	21	21	21
Wed Mar 14 14:51:12 2012	1331733072	0	21	21	21
Wed Mar 14 14:51:10 2012	1331733070	1	21	21	21
Wed Mar 14 14:51:10 2012	1331733070	0	21	21	21
Wed Mar 14 14:51:12 2012	1331733072	0	21	21	21
Wed Mar 14 14:51:12 2012	1331733072	0	21	21	21
Wed Mar 14 14:51:12 2012	1331733072	0	21	21	21
Wed Mar 14 14:51:12 2012	1331733072	0	21	21	21
Wed Mar 14 14:51:12 2012	1331733072	0	21	21	21
Wed Mar 14 14:51:10 2012	1331733070	0	21	21	21
Wed Mar 14 14:51:10 2012	1331733070	1	21	21	21
Wed Mar 14 14:51:10 2012	1331733070	0	21	21	21
Wed Mar 14 14:51:10 2012	1331733070	0	21	22	21
Wed Mar 14 14:51:12 2012	1331733072	0	21	22	21
Wed Mar 14 14:51:10 2012	1331733070	1	21	22	21
Wed Mar 14 14:51:10 2012	1331733070	0	21	22	21
Wed Mar 14 14:51:12 2012	1331733072	0	22	22	21
Wed Mar 14 14:51:10 2012	1331733070	0	22	22	21
Wed Mar 14 14:51:12 2012	1331733072	0	22	22	21
Wed Mar 14 14:51:10 2012	1331733070	0	22	22	21
Wed Mar 14 14:51:12 2012	1331733072	0	22	22	22
Wed Mar 14 14:51:12 2012	1331733072	0	22	22	22
Wed Mar 14 14:51:12 2012	1331733072	0	21	22	21
Wed Mar 14 14:51:12 2012	1331733072	0	22	22	22
Wed Mar 14 14:51:10 2012	1331733070	0	22	22	22
Wed Mar 14 14:51:12 2012	1331733072	0	22	22	22
Wed Mar 14 14:51:10 2012	1331733070	0	22	22	22
Wed Mar 14 14:51:10 2012	1331733070	0	22	22	22
Wed Mar 14 14:51:10 2012	1331733070	0	22	22	22
Wed Mar 14 14:51:10 2012	1331733070	0	22	22	22
Wed Mar 14 14:51:10 2012	1331733070	1	21	22	21
Wed Mar 14 14:51:12 2012	1331733072	0	22	22	21
Wed Mar 14 14:51:12 2012	1331733072	0	22	22	22
Wed Mar 14 14:51:10 2012	1331733070	1	21	22	21
Wed Mar 14 14:51:10 2012	1331733070	1	21	22	19
Wed Mar 14 14:51:10 2012	1331733070	1	21	22	21
Wed Mar 14 14:51:10 2012	1331733070	1	21	22	19
Wed Mar 14 14:51:10 2012	1331733070	1	21	22	19
Wed Mar 14 14:51:10 2012	1331733070	1	21	22	19
Wed Mar 14 14:51:12 2012	1331733072	0	22	22	22
Wed Mar 14 14:51:12 2012	1331733072	0	22	22	22
Wed Mar 14 14:51:10 2012	1331733070	1	21	22	19
Wed Mar 14 14:51:10 2012	1331733070	1	21	22	19
Wed Mar 14 14:51:10 2012	1331733070	1	21	22	19
Wed Mar 14 14:51:10 2012	1331733070	1	21	22	19
Wed Mar 14 14:51:10 2012	1331733070	1	21	22	19
Wed Mar 14 14:51:12 2012	1331733072	0	22	22	22
Wed Mar 14 14:51:12 2012	1331733072	0	22	22	22
Wed Mar 14 14:51:10 2012	1331733070	1	21	22	21
Wed Mar 14 14:51:12 2012	1331733072	0	22	22	22
Wed Mar 14 14:51:10 2012	1331733070	2	20	22	20
Wed Mar 14 14:51:10 2012	1331733070	0	22	22	22
Wed Mar 14 14:51:10 2012	1331733070	1	21	22	21
Wed Mar 14 14:51:12 2012	1331733072	0	22	22	22
Wed Mar 14 14:51:10 2012	1331733070	14	8	22	8
Wed Mar 14 14:51:10 2012	1331733070	0	22	22	22
Wed Mar 14 14:51:10 2012	1331733070	0	22	22	22
Wed Mar 14 14:51:10 2012	1331733070	1	22	22	22
Wed Mar 14 14:51:10 2012	1331733070	0	22	22	22
Wed Mar 14 14:51:10 2012	1331733070	0	22	22	22
Wed Mar 14 14:51:12 2012	1331733072	0	22	22	22
Wed Mar 14 14:51:12 2012	1331733072	0	22	22	22
Wed Mar 14 14:51:12 2012	1331733072	0	22	22	21
Wed Mar 14 14:51:12 2012	1331733072	0	22	22	22
Wed Mar 14 14:51:10 2012	1331733070	14	8	22	8
Wed Mar 14 14:51:10 2012	1331733070	0	22	22	22
Wed Mar 14 14:51:10 2012	1331733070	0	22	22	22
Wed Mar 14 14:51:10 2012	1331733070	14	8	22	8
Wed Mar 14 14:51:10 2012	1331733070	14	8	22	8
Wed Mar 14 14:51:12 2012	1331733072	0	22	22	22
Wed Mar 14 14:51:10 2012	1331733070	1	21	22	21
Wed Mar 14 14:51:10 2012	1331733070	1	22	22	22
Wed Mar 14 14:51:10 2012	1331733070	0	22	22	22
Wed Mar 14 14:51:10 2012	1331733070	14	8	22	8
Wed Mar 14 14:51:10 2012	1331733070	14	8	22	8
Wed Mar 14 14:51:10 2012	1331733070	0	22	22	22
Wed Mar 14 14:51:10 2012	1331733070	0	22	22	22
Wed Mar 14 14:51:10 2012	1331733070	14	8	22	8
Wed Mar 14 14:51:12 2012	1331733072	0	22	22	22
Wed Mar 14 14:51:10 2012	1331733070	15	8	22	8
Wed Mar 14 14:51:10 2012	1331733070	0	22	22	22
Wed Mar 14 14:51:10 2012	1331733070	15	8	23	8
Wed Mar 14 14:51:10 2012	1331733070	1	22	23	22
Wed Mar 14 14:51:12 2012	1331733072	0	22	23	22
Wed Mar 14 14:51:10 2012	1331733070	0	23	23	22
Wed Mar 14 14:51:12 2012	1331733072	0	23	23	22
Wed Mar 14 14:51:12 2012	1331733072	0	23	23	22
Wed Mar 14 14:51:10 2012	1331733070	15	8	23	8
Wed Mar 14 14:51:12 2012	1331733072	0	23	23	22
Wed Mar 14 14:51:10 2012	1331733070	0	23	23	23
Wed Mar 14 14:51:10 2012	1331733070	0	23	23	23
Wed Mar 14 14:51:10 2012	1331733070	0	23	23	22
Wed Mar 14 14:51:10 2012	1331733070	1	22	23	22
Wed Mar 14 14:51:10 2012	1331733070	15	8	23	8
Wed Mar 14 14:51:12 2012	1331733072	0	23	23	22
Wed Mar 14 14:51:10 2012	1331733070	2	21	23	21
Wed Mar 14 14:51:10 2012	1331733070	0	23	23	22
Wed Mar 14 14:51:10 2012	1331733070	1	22	23	22
Wed Mar 14 14:51:10 2012	1331733070	1	22	23	22
Wed Mar 14 14:51:11 2012	1331733071	2	21	23	21
Wed Mar 14 14:51:12 2012	1331733072	0	23	23	22
Wed Mar 14 14:51:10 2012	1331733070	0	23	23	23
Wed Mar 14 14:51:10 2012	1331733070	2	21	23	21
Wed Mar 14 14:51:10 2012	1331733070	1	22	23	22
Wed Mar 14 14:51:11 2012	1331733071	1	22	23	22
Wed Mar 14 14:51:10 2012	1331733070	15	8	23	8
Wed Mar 14 14:51:10 2012	1331733070	0	23	23	22
Wed Mar 14 14:51:10 2012	1331733070	3	20	23	20
Wed Mar 14 14:51:10 2012	1331733070	0	23	23	22
Wed Mar 14 14:51:10 2012	1331733070	1	22	23	22
Wed Mar 14 14:51:12 2012	1331733072	0	23	23	23
Wed Mar 14 14:51:10 2012	1331733070	2	21	23	21
Wed Mar 14 14:51:10 2012	1331733070	1	22	23	22
Wed Mar 14 14:51:12 2012	1331733072	0	23	23	22
Wed Mar 14 14:51:10 2012	1331733070	1	23	23	22
Wed Mar 14 14:51:10 2012	1331733070	0	23	23	23
Wed Mar 14 14:51:10 2012	1331733070	3	21	23	21
Wed Mar 14 14:51:10 2012	1331733070	2	21	23	21
Wed Mar 14 14:51:11 2012	1331733071	1	23	23	23
Wed Mar 14 14:51:10 2012	1331733070	1	23	23	23
Wed Mar 14 14:51:10 2012	1331733070	1	23	23	22
Wed Mar 14 14:51:10 2012	1331733070	1	23	23	23
Wed Mar 14 14:51:10 2012	1331733070	2	22	23	22
Wed Mar 14 14:51:10 2012	1331733070	1	23	23	23
Wed Mar 14 14:51:10 2012	1331733070	1	23	23	23
Wed Mar 14 14:51:10 2012	1331733070	0	23	23	23
Wed Mar 14 14:51:10 2012	1331733070	2	22	23	21
Wed Mar 14 14:51:12 2012	1331733072	0	23	23	23
Wed Mar 14 14:51:11 2012	1331733071	1	23	23	23
Wed Mar 14 14:51:10 2012	1331733070	3	21	23	21
Wed Mar 14 14:51:10 2012	1331733070	1	23	23	23
Wed Mar 14 14:51:10 2012	1331733070	1	23	24	23
Wed Mar 14 14:51:10 2012	1331733070	0	24	24	23
Wed Mar 14 14:51:10 2012	1331733070	1	22	24	22
Wed Mar 14 14:51:10 2012	1331733070	1	23	24	23
Wed Mar 14 14:51:10 2012	1331733070	3	21	24	21
Wed Mar 14 14:51:10 2012	1331733070	1	23	24	23
Wed Mar 14 14:51:10 2012	1331733070	1	23	24	23
Wed Mar 14 14:51:12 2012	1331733072	0	24	24	23
Wed Mar 14 14:51:11 2012	1331733071	1	23	24	23
Wed Mar 14 14:51:10 2012	1331733070	1	23	24	23
Wed Mar 14 14:51:10 2012	1331733070	1	23	24	23
Wed Mar 14 14:51:10 2012	1331733070	0	24	24	23
Wed Mar 14 14:51:10 2012	1331733070	2	22	24	22
Wed Mar 14 14:51:10 2012	1331733070	1	23	24	23
Wed Mar 14 14:51:10 2012	1331733070	1	23	24	23
Wed Mar 14 14:51:10 2012	1331733070	3	21	24	21
Wed Mar 14 14:51:10 2012	1331733070	1	23	24	23
Wed Mar 14 14:51:10 2012	1331733070	1	23	24	23
Wed Mar 14 14:51:10 2012	1331733070	2	22	24	22
Wed Mar 14 14:51:10 2012	1331733070	0	24	24	23
Wed Mar 14 14:51:10 2012	1331733070	1	23	24	23
Wed Mar 14 14:51:12 2012	1331733072	0	24	24	23
Wed Mar 14 14:51:10 2012	1331733070	1	24	24	23
Wed Mar 14 14:51:10 2012	1331733070	2	22	24	22
Wed Mar 14 14:51:10 2012	1331733070	3	22	24	21
Wed Mar 14 14:51:10 2012	1331733070	1	23	24	23
Wed Mar 14 14:51:10 2012	1331733070	0	24	24	24
Wed Mar 14 14:51:10 2012	1331733070	1	23	24	23
Wed Mar 14 14:51:11 2012	1331733071	2	22	24	22
Wed Mar 14 14:51:10 2012	1331733070	1	24	24	24
Wed Mar 14 14:51:10 2012	1331733070	1	24	24	23
Wed Mar 14 14:51:10 2012	1331733070	11	14	24	13
Wed Mar 14 14:51:10 2012	1331733070	11	14	24	13
Wed Mar 14 14:51:10 2012	1331733070	3	22	24	22
Wed Mar 14 14:51:10 2012	1331733070	11	14	24	13
Wed Mar 14 14:51:10 2012	1331733070	11	14	24	13
Wed Mar 14 14:51:10 2012	1331733070	11	13	24	13
Wed Mar 14 14:51:10 2012	1331733070	1	24	24	24
Wed Mar 14 14:51:10 2012	1331733070	0	24	24	24
Wed Mar 14 14:51:10 2012	1331733070	1	24	24	24
Wed Mar 14 14:51:12 2012	1331733072	0	24	24	24
Wed Mar 14 14:51:10 2012	1331733070	2	23	24	23
Wed Mar 14 14:51:10 2012	1331733070	0	24	24	23
Wed Mar 14 14:51:10 2012	1331733070	1	24	24	24
Wed Mar 14 14:51:10 2012	1331733070	1	24	24	24
Wed Mar 14 14:51:11 2012	1331733071	2	23	24	23
Wed Mar 14 14:51:11 2012	1331733071	1	24	24	23
Wed Mar 14 14:51:10 2012	1331733070	1	24	24	24
Wed Mar 14 14:51:10 2012	1331733070	3	22	24	22
Wed Mar 14 14:51:10 2012	1331733070	11	13	24	13
Wed Mar 14 14:51:10 2012	1331733070	2	23	24	23
Wed Mar 14 14:51:11 2012	1331733071	2	23	25	23
Wed Mar 14 14:51:10 2012	1331733070	0	25	25	24
Wed Mar 14 14:51:11 2012	1331733071	1	23	25	23
Wed Mar 14 14:51:10 2012	1331733070	1	24	25	24
Wed Mar 14 14:51:10 2012	1331733070	1	24	25	24
Wed Mar 14 14:51:10 2012	1331733070	11	13	25	13
Wed Mar 14 14:51:10 2012	1331733070	2	22	25	22
Wed Mar 14 14:51:10 2012	1331733070	1	24	25	24
Wed Mar 14 14:51:12 2012	1331733072	0	25	25	24
Wed Mar 14 14:51:10 2012	1331733070	0	24	25	24
Wed Mar 14 14:51:10 2012	1331733070	1	23	25	23
Wed Mar 14 14:51:10 2012	1331733070	1	24	25	24
Wed Mar 14 14:51:10 2012	1331733070	11	13	25	13
Wed Mar 14 14:51:11 2012	1331733071	2	23	25	23
Wed Mar 14 14:51:10 2012	1331733070	1	24	25	24
Wed Mar 14 14:51:11 2012	1331733071	1	24	25	24
Wed Mar 14 14:51:10 2012	1331733070	2	22	25	22
Wed Mar 14 14:51:10 2012	1331733070	11	13	25	13
Wed Mar 14 14:51:10 2012	1331733070	1	23	25	23
Wed Mar 14 14:51:11 2012	1331733071	2	23	25	23
Wed Mar 14 14:51:10 2012	1331733070	0	24	25	24
Wed Mar 14 14:51:10 2012	1331733070	0	25	25	25
Wed Mar 14 14:51:10 2012	1331733070	1	24	25	24
Wed Mar 14 14:51:10 2012	1331733070	11	13	25	13
Wed Mar 14 14:51:11 2012	1331733071	0	25	25	24
Wed Mar 14 14:51:10 2012	1331733070	0	25	25	24
Wed Mar 14 14:51:10 2012	1331733070	0	24	25	24
Wed Mar 14 14:51:10 2012	1331733070	0	24	25	24
Wed Mar 14 14:51:12 2012	1331733072	0	25	25	24
Wed Mar 14 14:51:10 2012	1331733070	1	24	25	23
Wed Mar 14 14:51:11 2012	1331733071	1	24	25	24
Wed Mar 14 14:51:11 2012	1331733071	2	23	25	23
Wed Mar 14 14:51:11 2012	1331733071	0	25	25	24
Wed Mar 14 14:51:11 2012	1331733071	0	25	25	24
Wed Mar 14 14:51:10 2012	1331733070	2	23	25	22
Wed Mar 14 14:51:11 2012	1331733071	1	24	25	24
Wed Mar 14 14:51:10 2012	1331733070	0	25	25	24
Wed Mar 14 14:51:11 2012	1331733071	0	25	25	24
Wed Mar 14 14:51:11 2012	1331733071	0	25	25	24
Wed Mar 14 14:51:10 2012	1331733070	1	24	25	24
Wed Mar 14 14:51:10 2012	1331733070	0	24	25	24
Wed Mar 14 14:51:10 2012	1331733070	12	13	25	13
Wed Mar 14 14:51:10 2012	1331733070	0	25	25	25
Wed Mar 14 14:51:10 2012	1331733070	0	25	25	24
Wed Mar 14 14:51:10 2012	1331733070	1	24	25	24
Wed Mar 14 14:51:10 2012	1331733070	11	14	25	13
Wed Mar 14 14:51:11 2012	1331733071	1	24	25	23
Wed Mar 14 14:51:10 2012	1331733070	1	24	25	24
Wed Mar 14 14:51:10 2012	1331733070	12	13	25	13
Wed Mar 14 14:51:11 2012	1331733071	0	25	25	24
Wed Mar 14 14:51:11 2012	1331733071	1	24	25	24
Wed Mar 14 14:51:10 2012	1331733070	2	23	25	23
Wed Mar 14 14:51:10 2012	1331733070	0	25	25	25
Wed Mar 14 14:51:10 2012	1331733070	12	13	25	13
Wed Mar 14 14:51:10 2012	1331733070	0	25	25	25
Wed Mar 14 14:51:11 2012	1331733071	1	25	25	25
Wed Mar 14 14:51:10 2012	1331733070	1	25	25	25
Wed Mar 14 14:51:10 2012	1331733070	11	14	25	13
Wed Mar 14 14:51:10 2012	1331733070	1	25	25	25
Wed Mar 14 14:51:12 2012	1331733072	0	25	25	25
Wed Mar 14 14:51:11 2012	1331733071	1	24	25	24
Wed Mar 14 14:51:10 2012	1331733070	12	13	25	13
Wed Mar 14 14:51:10 2012	1331733070	0	25	25	25
Wed Mar 14 14:51:10 2012	1331733070	0	25	25	25
Wed Mar 14 14:51:10 2012	1331733070	0	25	25	25
Wed Mar 14 14:51:10 2012	1331733070	12	13	25	13
Wed Mar 14 14:51:11 2012	1331733071	1	24	25	24
Wed Mar 14 14:51:10 2012	1331733070	0	25	25	25
Wed Mar 14 14:51:10 2012	1331733070	11	15	25	13
Wed Mar 14 14:51:10 2012	1331733070	1	25	25	25
Wed Mar 14 14:51:10 2012	1331733070	12	13	25	13
Wed Mar 14 14:51:10 2012	1331733070	0	25	25	25
Wed Mar 14 14:51:11 2012	1331733071	1	24	25	24
Wed Mar 14 14:51:10 2012	1331733070	11	15	25	13
Wed Mar 14 14:51:10 2012	1331733070	12	13	25	13
Wed Mar 14 14:51:11 2012	1331733071	1	24	25	24
Wed Mar 14 14:51:12 2012	1331733072	0	25	25	25
Wed Mar 14 14:51:10 2012	1331733070	11	15	25	13
Wed Mar 14 14:51:10 2012	1331733070	0	25	25	25
Wed Mar 14 14:51:10 2012	1331733070	12	13	26	13
Wed Mar 14 14:51:10 2012	1331733070	1	25	26	25
Wed Mar 14 14:51:10 2012	1331733070	0	26	26	25
Wed Mar 14 14:51:10 2012	1331733070	0	25	26	25
Wed Mar 14 14:51:10 2012	1331733070	11	15	26	13
Wed Mar 14 14:51:10 2012	1331733070	0	26	26	25
Wed Mar 14 14:51:10 2012	1331733070	0	25	26	25
Wed Mar 14 14:51:11 2012	1331733071	1	24	26	24
Wed Mar 14 14:51:10 2012	1331733070	0	25	26	25
Wed Mar 14 14:51:10 2012	1331733070	12	13	26	13
Wed Mar 14 14:51:10 2012	1331733070	1	24	26	24
Wed Mar 14 14:51:11 2012	1331733071	0	26	26	26
Wed Mar 14 14:51:10 2012	1331733070	11	15	26	13
Wed Mar 14 14:51:11 2012	1331733071	0	26	26	26
Wed Mar 14 14:51:11 2012	1331733071	0	26	26	26
Wed Mar 14 14:51:11 2012	1331733071	0	26	26	25
Wed Mar 14 14:51:11 2012	1331733071	0	26	26	26
Wed Mar 14 14:51:11 2012	1331733071	1	25	26	25
Wed Mar 14 14:51:11 2012	1331733071	1	25	26	24
Wed Mar 14 14:51:10 2012	1331733070	0	26	26	26
Wed Mar 14 14:51:10 2012	1331733070	0	25	26	25
Wed Mar 14 14:51:10 2012	1331733070	0	26	26	26
Wed Mar 14 14:51:11 2012	1331733071	0	26	26	26
Wed Mar 14 14:51:10 2012	1331733070	12	13	26	13
Wed Mar 14 14:51:10 2012	1331733070	0	26	26	26
Wed Mar 14 14:51:10 2012	1331733070	0	26	26	26
Wed Mar 14 14:51:10 2012	1331733070	0	25	26	25
Wed Mar 14 14:51:10 2012	1331733070	0	26	26	26
Wed Mar 14 14:51:11 2012	1331733071	1	24	26	24
Wed Mar 14 14:51:10 2012	1331733070	0	26	26	26
Wed Mar 14 14:51:10 2012	1331733070	0	26	26	25
Wed Mar 14 14:51:10 2012	1331733070	0	25	26	25
Wed Mar 14 14:51:10 2012	1331733070	0	25	26	25
Wed Mar 14 14:51:11 2012	1331733071	0	26	26	26
Wed Mar 14 14:51:10 2012	1331733070	12	13	26	13
Wed Mar 14 14:51:10 2012	1331733070	0	26	26	25
Wed Mar 14 14:51:12 2012	1331733072	0	26	26	25
Wed Mar 14 14:51:10 2012	1331733070	0	26	26	26
Wed Mar 14 14:51:10 2012	1331733070	0	26	26	26
Wed Mar 14 14:51:10 2012	1331733070	0	26	26	26
Wed Mar 14 14:51:10 2012	1331733070	0	26	26	26
Wed Mar 14 14:51:10 2012	1331733070	0	26	26	26
Wed Mar 14 14:51:10 2012	1331733070	0	26	26	26
Wed Mar 14 14:51:10 2012	1331733070	0	26	26	26
Wed Mar 14 14:51:10 2012	1331733070	0	26	26	26
Wed Mar 14 14:51:10 2012	1331733070	0	26	26	26
Wed Mar 14 14:51:10 2012	1331733070	0	26	26	26
Wed Mar 14 14:51:10 2012	1331733070	0	26	26	26
Wed Mar 14 14:51:10 2012	1331733070	13	13	26	13
Wed Mar 14 14:51:10 2012	1331733070	0	25	26	25
Wed Mar 14 14:51:10 2012	1331733070	0	26	26	26
Wed Mar 14 14:51:11 2012	1331733071	1	25	26	25
Wed Mar 14 14:51:10 2012	1331733070	0	26	26	26
Wed Mar 14 14:51:10 2012	1331733070	1	25	26	25
Wed Mar 14 14:51:11 2012	1331733071	1	25	26	25
Wed Mar 14 14:51:11 2012	1331733071	0	26	26	26
Wed Mar 14 14:51:10 2012	1331733070	0	26	26	26
Wed Mar 14 14:51:10 2012	1331733070	0	26	26	26
Wed Mar 14 14:51:10 2012	1331733070	0	26	26	26
Wed Mar 14 14:51:10 2012	1331733070	0	26	26	25
Wed Mar 14 14:51:11 2012	1331733071	0	26	26	26
Wed Mar 14 14:51:11 2012	1331733071	0	26	26	26
Wed Mar 14 14:51:10 2012	1331733070	0	26	26	24
Wed Mar 14 14:51:10 2012	1331733070	0	26	26	26
Wed Mar 14 14:51:10 2012	1331733070	0	25	26	25
Wed Mar 14 14:51:11 2012	1331733071	0	26	26	26
Wed Mar 14 14:51:10 2012	1331733070	13	13	26	13
Wed Mar 14 14:51:11 2012	1331733071	0	26	26	26
Wed Mar 14 14:51:11 2012	1331733071	1	25	26	25
Wed Mar 14 14:51:10 2012	1331733070	0	26	26	25
Wed Mar 14 14:51:10 2012	1331733070	0	26	26	25
Wed Mar 14 14:51:11 2012	1331733071	1	25	26	25
Wed Mar 14 14:51:10 2012	1331733070	2	24	26	24
Wed Mar 14 14:51:10 2012	1331733070	0	26	26	26
Wed Mar 14 14:51:11 2012	1331733071	0	26	26	26
Wed Mar 14 14:51:10 2012	1331733070	0	26	26	26
Wed Mar 14 14:51:10 2012	1331733070	13	13	26	13
Wed Mar 14 14:51:10 2012	1331733070	1	25	26	25
Wed Mar 14 14:51:11 2012	1331733071	1	25	26	25
Wed Mar 14 14:51:10 2012	1331733070	1	25	26	25
Wed Mar 14 14:51:11 2012	1331733071	1	25	26	25
Wed Mar 14 14:51:10 2012	1331733070	0	26	26	25
Wed Mar 14 14:51:10 2012	1331733070	0	26	26	26
Wed Mar 14 14:51:11 2012	1331733071	0	26	26	26
Wed Mar 14 14:51:10 2012	1331733070	0	26	26	26
Wed Mar 14 14:51:11 2012	1331733071	0	26	26	24
Wed Mar 14 14:51:11 2012	1331733071	0	26	26	26
Wed Mar 14 14:51:11 2012	1331733071	0	26	26	26
Wed Mar 14 14:51:11 2012	1331733071	0	26	26	26
Wed Mar 14 14:51:10 2012	1331733070	1	25	26	25
Wed Mar 14 14:51:11 2012	1331733071	0	26	26	26
Wed Mar 14 14:51:10 2012	1331733070	13	13	26	13
Wed Mar 14 14:51:11 2012	1331733071	0	26	26	26
Wed Mar 14 14:51:10 2012	1331733070	0	26	26	26
Wed Mar 14 14:51:10 2012	1331733070	0	26	26	25
Wed Mar 14 14:51:10 2012	1331733070	0	26	26	26
Wed Mar 14 14:51:10 2012	1331733070	0	26	26	26
Wed Mar 14 14:51:11 2012	1331733071	0	26	26	26
Wed Mar 14 14:51:11 2012	1331733071	0	26	26	26
Wed Mar 14 14:51:11 2012	1331733071	0	26	26	26
Wed Mar 14 14:51:10 2012	1331733070	0	26	26	25
Wed Mar 14 14:51:10 2012	1331733070	0	26	26	26
Wed Mar 14 14:51:10 2012	1331733070	0	26	26	26
Wed Mar 14 14:51:10 2012	1331733070	0	26	26	26
Wed Mar 14 14:51:11 2012	1331733071	0	26	26	26
Wed Mar 14 14:51:11 2012	1331733071	0	26	26	26
Wed Mar 14 14:51:10 2012	1331733070	13	13	26	13
Wed Mar 14 14:51:10 2012	1331733070	0	26	26	26
Wed Mar 14 14:51:11 2012	1331733071	0	26	26	26
Wed Mar 14 14:51:10 2012	1331733070	0	26	26	26
Wed Mar 14 14:51:11 2012	1331733071	0	26	26	26
Wed Mar 14 14:51:11 2012	1331733071	0	26	26	26
Wed Mar 14 14:51:11 2012	1331733071	0	26	26	26
Wed Mar 14 14:51:10 2012	1331733070	0	26	26	26
Wed Mar 14 14:51:11 2012	1331733071	1	25	26	25
Wed Mar 14 14:51:10 2012	1331733070	0	26	26	26
Wed Mar 14 14:51:11 2012	1331733071	0	26	26	26
Wed Mar 14 14:51:11 2012	1331733071	0	26	26	26
Wed Mar 14 14:51:10 2012	1331733070	0	26	26	26
Wed Mar 14 14:51:10 2012	1331733070	0	26	26	26
Wed Mar 14 14:51:10 2012	1331733070	0	26	26	26
Wed Mar 14 14:51:11 2012	1331733071	0	26	26	26
Wed Mar 14 14:51:10 2012	1331733070	0	26	26	26
Wed Mar 14 14:51:10 2012	1331733070	0	26	26	26
Wed Mar 14 14:51:10 2012	1331733070	1	25	26	25
Wed Mar 14 14:51:10 2012	1331733070	13	13	26	13
Wed Mar 14 14:51:10 2012	1331733070	0	26	26	26
Wed Mar 14 14:51:10 2012	1331733070	0	26	26	26
Wed Mar 14 14:51:11 2012	1331733071	0	26	26	26
Wed Mar 14 14:51:10 2012	1331733070	0	26	26	26
Wed Mar 14 14:51:10 2012	1331733070	0	26	26	26
Wed Mar 14 14:51:10 2012	1331733070	0	26	26	26
Wed Mar 14 14:51:11 2012	1331733071	0	26	26	26
Wed Mar 14 14:51:10 2012	1331733070	0	26	26	26
Wed Mar 14 14:51:10 2012	1331733070	0	26	26	26
